"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Malí","MLI","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.6","32.6","32.6","32.6","32.6","32.6","34.3","34.3","34.3","34.3","34.3","34.3","34.3","34.3","43.1","","",
"Malta","MLT","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7","10.7","10.6","10.7","10.7","10.9","11.1","11.1","11.1","","",
"Myanmar","MMR","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.2","0.3","0.3","0.3","0.3","","",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7666666666667","18.7666666666667","18.825","18.8416666666667","18.9666666666667","19.025","19.1333333333333","18.3846153846154","18.1769230769231","18.3153846153846","18.3846153846154","18.4692307692308","18.7923076923077","19.0076923076923","18.7846153846154","","",
"Montenegro","MNE","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4","19.4","20","18.8","17.9","12.8","12.8","12.8","12.8","12.8","13.3","13.4","13.4","13.4","","",
"Mongolia","MNG","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.6","22.6","22.6","22.6","12.4","12.4","12.4","12.4","12.4","12.4","12.4","12.4","12.4","12.4","13.5","","",
"Mariana","MNP","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","","",
"Mauritania","MRT","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.7","8.7","8.7","8.7","8.7","8.7","8.7","8.7","4.7","10.3","10.3","10.3","10.3","10.3","10.3","","",
"Mauricio","MUS","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.6","6.6","6.6","7.8","8.1","8.6","10.2","10.2","6.8","6.8","7.4","7.7","7.9","8.1","8.2","","",
"Malawi","MWI","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","1.1","1.1","1.1","1.1","1.1","1.1","6.1","9.6","12.4","12.4","12.4","12.4","12.4","12.4","","",
"Malasia","MYS","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6","15.6","15.6","15.6","15.6","15.6","15.6","15.6","16.4","16.4","16.4","16.4","16.4","16.4","16.7","","",
"América del Norte","NAC","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4","12.4","12.3","12.6","12.5","12.6","12.6","12.7","10.8","11.1","11.25","11.3","11.35","11.2","11.25","","",
"Namibia","NAM","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1.9","1.9","1.9","1.9","1.9","","",
"Nueva Caledonia","NCL","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Níger","NER","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6","19.6","19.6","19.6","19.6","19.6","20.2","20.2","20.1","21.1","22.3","22.3","22.3","22.3","22.3","","",
"Nigeria","NGA","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7","10.7","12.1","13.5","13.5","13.5","13.5","","",
"Nicaragua","NIC","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2","19.2","19.2","19.2","19.2","19.2","20.3","20.3","20.3","20.3","21.4","22.6","23.1","23.7","23.7","","",
"Países Bajos","NLD","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","17.2","15.8","15.9","17.3","17.9","18.1","18.1","18.4","17.6","20.2","19.4","19.8","19.9","20.5","","",
"Noruega","NOR","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","","",
"Nepal","NPL","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","19.9","26.2","","",
"Nauru","NRU","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nueva Zelandia","NZL","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4","2.4","2.4","2.4","2.6","3","2.9","3.7","3.1","3","2.7","2.5","2.8","2.8","2.8","","",
"Miembros OCDE","OED","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7382352941177","25.3457142857143","25.1828571428571","25.1628571428571","24.98","24.7628571428571","24.62","24.6857142857143","24.0815789473684","24.2052631578947","23.9236842105263","23.8657894736842","23.2552631578947","23.4052631578947","23.7236842105263","","",
"Omán","OMN","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2","11","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","12.4","13","13","13","13","","",
"Otros Estados pequeos","OSS","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5842105263158","11.6666666666667","11.7652173913044","11.7041666666667","11.6333333333333","11.7375","11.472","11.9269230769231","11.8115384615385","11.8","11.9653846153846","12.0153846153846","12.0538461538462","12.1461538461538","12.4884615384615","","",
"Pakistán","PAK","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6","12.8","13.2","13.8","14.5","14.8","15","","",
"Panamá","PAN","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7","20.9","21.7","21.7","21.7","21.7","21.7","19.8","19.8","20","20","20","20","20","20","","",
"Perú","PER","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8","11.8","11.8","11.8","11","11","11","11","11","11","11","11","11","11","11","","",
"Filipinas","PHL","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.5","9.5","9.5","9.8","9.8","9.8","10.8","10.8","8","8","8.7","8.7","8.7","8.7","8.9","","",
"Palau","PLW","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5","6.5","6.5","6.5","6.5","6.5","6.5","9.3","9.2","9.5","9.5","9.5","9.6","9.9","10.7","","",
"Papua Nueva Guinea","PNG","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9","10.9","10.9","10.9","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","11.7","9.5","","",
"Polonia","POL","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","27","27.3","27.1","23.5","23.7","23.6","23.8","24.4","24.7","24.8","24.9","25","25.2","25.3","","",
"previa al dividendo demográfico","PRE","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9818181818182","14.6","14.6","14.6","14.5882352941176","14.8117647058824","15.3323529411765","15.5828571428571","15.3166666666667","15.6861111111111","15.6722222222222","15.7277777777778","15.7361111111111","15.7277777777778","16.1777777777778","","",
"Puerto Rico","PRI","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6","12.6","12.6","12.6","12.6","14.4","14.4","14.4","13.5","13.5","13.5","13.4","13.4","13.4","13.4","","",
"Corea, República Popular Democrática de","PRK","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.7","26.7","26.8","26.8","26.8","26.8","26.8","26.8","","",
"Paraguay","PRY","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6","18.6","18.6","18.6","18.6","18.6","18.6","18.6","18.6","18.6","18.6","18.6","18.6","18.6","18.6","","",
"Ribera Occidental y Gaza","PSE","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Estados pequeos de las Islas del Pacfico","PSS","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.06666666666667","7.06666666666667","7.06666666666667","7.06666666666667","7.06666666666667","7.06666666666667","7.08888888888889","7.5","8.13333333333333","8.23333333333333","8.23333333333333","8.54444444444444","8.68888888888889","8.82222222222222","8.91111111111111","","",
"posterior al dividendo demográfico","PST","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.0387096774194","25.503125","25.109375","24.990625","24.8375","24.253125","23.4941176470588","23.6147058823529","22.9638888888889","22.9638888888889","23.0583333333333","23.0416666666667","21.9361111111111","22.2194444444444","22.5138888888889","","",
"Polinesia Francesa","PYF","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","","",
"Rumania","ROU","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5","37.5","34.4","34.2","34.2","32.3","31.8","31.5","31.5","31.5","30","25.8","25.8","25.8","3.4","","",
"Federación de Rusia","RUS","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.2","35.4","35.6","36.1","36.3","36.4","36.6","","",
"Rwanda","RWA","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7","5.7","5.7","5.7","5.7","5.7","5.7","5.6","5.6","5.6","5.6","5.6","5.9","6","6","","",
"Asia meridional","SAS","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.64","5.64","5.64","5.64","5.64","5.64","5.64","6.7","8.6875","8.7125","8.7625","8.8","8.8875","9.975","10.775","","",
"Arabia Saudita","SAU","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4","12.4","12.4","12.4","12.4","12.4","12.4","12.4","12.4","12.4","12.8","13.5","13.5","13.5","13.5","","",
"Sudán","SDN","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","","",
"Senegal","SEN","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","24","24","24","24","24","24","24","23.6","23.6","23.6","23.6","23.6","23.6","23.6","","",
"Singapur","SGP","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4","14.4","13.7","14.5","14.6","14.7","15.7","16.8","16.8","15.3","15.3","16.2","17.8","17.8","17.8","","",
"Islas Salomón","SLB","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","","",
"Sierra Leona","SLE","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","","",
"El Salvador","SLV","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2","17.2","17.2","17.2","17.2","17.2","17.2","17.2","17.2","17.2","17.2","17.2","17.2","17.4","18.3","","",
"San Marino","SMR","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4","29.2","29.2","29.8","29.8","30.3","30.3","30.9","","",
"Somalia","SOM","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2","20.2","20.2","20.2","20.2","20.2","20.2","20.2","20.2","20.2","20.2","20.2","20.2","20.2","20.2","","",
"África al sur del Sahara (excluido altos ingresos)","SSA","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2953488372093","13.0386363636364","13.0340909090909","13.0159090909091","13.025","13.2363636363636","13.7363636363636","14.0155555555556","13.8565217391304","14.1782608695652","14.25","14.3347826086957","14.3565217391304","14.395652173913","14.6152173913043","","",
"Sudán del Sur","SSD","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","","",
"África al sur del Sahara","SSF","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5704545454545","13.3133333333333","13.3088888888889","13.2288888888889","13.2377777777778","13.4444444444444","13.6866666666667","13.7478260869565","13.5978723404255","13.9127659574468","13.9957446808511","14.0787234042553","14.1","14.1382978723404","14.3531914893617","","",
"Pequeños Estados","SST","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.34871794871795","9.5","9.53636363636364","9.55333333333334","9.54222222222223","9.59777777777778","9.60638297872341","9.95833333333334","9.95833333333334","10.0166666666667","10.1458333333333","10.23125","10.2979166666667","10.3979166666667","10.6166666666667","","",
"Santo Tomé y Príncipe","STP","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","","",
"Suriname","SUR","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"República Eslovaca","SVK","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.7","39.7","39.7","39.5","39.6","39.6","39.6","39.6","39.5","39.7","39.7","39.7","39.7","39.7","39.7","","",
"Eslovenia","SVN","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1","23.1","22","21.1","19.9","18.2","18.2","18.2","18.2","18.2","18.2","18.2","18.2","18.2","18.2","","",
"Suecia","SWE","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.9","36.9","36.4","36.4","36.6","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","","",
"Eswatini","SWZ","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","4","4","4","5.6","4","4.5","4.7","5","5.5","5.7","6.4","6.4","","",
"Sint Maarten (Dutch part)","SXM","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.4","25.4","25.4","22.6","22.6","22.6","11.5","1.7","1.7","1.7","2.3","2.3","2.3","2.3","2.3","","",
"República Árabe Siria","SYR","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3","19.3","19.3","19.3","19.3","19.3","19.3","19.3","19.3","19.3","19.3","19.3","19.3","19.3","19.3","","",
"Islas Turcas y Caicos","TCA","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9","23.9","23.9","23.9","23.9","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","","",
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.48333333333333","8.48333333333333","8.48333333333333","8.5","8.05","8.11111111111111","8.30555555555556","8.06315789473684","10.2904761904762","10.3571428571429","10.3571428571429","10.6238095238095","10.7047619047619","10.6238095238095","11.0714285714286","","",
"Europa y Asia central (BIRF y la AIF)","TEC","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.2263157894737","26.54","25.075","25.01","22.1809523809524","21.5238095238095","20.8095238095238","20.852380952381","21.0272727272727","20.15","20.2318181818182","19.9818181818182","19.1772727272727","19.1045454545455","18.2318181818182","","",
"Togo","TGO","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.3","28.3","28.3","28.3","28.3","28.3","26.5","26.5","27.1","25.4","23.1","23.1","23.1","23.1","23.1","","",
"Tailandia","THA","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7","5.7","5.7","5.7","5.7","5.7","5.7","5.7","4","4.3","5.4","5.4","5.4","5.4","5.4","","",
"Tayikistán","TJK","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.2","28.2","28.2","28.2","28.5","28.5","28.5","28.5","28.5","28.5","28.5","28.5","28.5","28.5","28.5","","",
"Turkmenistán","TKM","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América Latina y el Caribe (BIRF y la AIF)","TLA","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.05","13.0892857142857","13.1642857142857","13.4357142857143","13.8285714285714","13.8535714285714","13.7214285714286","13.5678571428571","14.8466666666667","15.02","14.72","14.7633333333333","14.81","14.9266666666667","15.1833333333333","","",
"Timor-Leste","TLS","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.8","","",
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4727272727273","20.4727272727273","20.5363636363636","20.5545454545455","20.6909090909091","20.7545454545455","20.8727272727273","19.9166666666667","19.6916666666667","19.8416666666667","19.9166666666667","20.0083333333333","20.3583333333333","20.5916666666667","20.35","","",
"Tonga","TON","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","5.6","5.6","5.6","5.6","5.6","5.6","5.6","","",
"Asia meridional (BIRF y la AIF)","TSA","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.64","5.64","5.64","5.64","5.64","5.64","5.64","6.7","8.6875","8.7125","8.7625","8.8","8.8875","9.975","10.775","","",
